Region,ID,CENTRO,PROVINCIA,LAT,LONG,Fecha Reporte,Hora Reporte,Camas Disponibles,Casos Ingresados Sospechosos,Casos Ingresados Confirmados,Casos Ingresados,% Disponibilidad,Fallecidos,Ingresados 
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,12/19/2023,5:46:39 AM,2,3,0,3,40.00%,0,1
R0,1581, DR ANGEL CONTRERAS,MONTE PLATA,18.8049,-69.7895,12/19/2023,6:36:08 AM,5,2,0,2,71.43%,0,1
R0,2088, CIUDAD JUAN BOSH,SANTO DOMINGO,18.494,-69.7475,12/19/2023,6:48:04 AM,8,0,2,2,80.00%,0,0
R1,37, NIZAO,PERAVIA,18.2462,-70.2093,12/19/2023,12:21:52 AM,0,2,0,2,0.00%,0,0
R1,38, BARSEQUILLO,SAN CRISTOBAL,18.426898,-70.033011,12/19/2023,9:45:08 AM,3,2,0,2,60.00%,0,0
R1,39, CAMBITA PUEBLO,SAN CRISTOBAL,18.457217,-70.176042,12/19/2023,10:18:39 AM,0,1,0,1,0.00%,0,0
R1,40, CAMBITA GARABITO,SAN CRISTOBAL,18.454091,-70.197736,12/19/2023,9:03:08 AM,1,3,0,3,25.00%,0,3
R1,43, JUAN PABLO PINA,SAN CRISTOBAL,18.4186,-70.1146,12/19/2023,8:40:28 AM,2,4,1,5,28.57%,0,0
R1,46, VILLA ALTAGRACIA,SAN CRISTOBAL,18.669254,-70.169893,12/19/2023,9:10:22 AM,1,3,3,6,14.29%,0,1
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,12/19/2023,8:23:09 AM,20,3,2,5,80.00%,0,2
R1,2060, DR RAFAEL J MANON,SAN CRISTOBAL,18.4096272,-70.1155559,12/19/2023,8:33:51 AM,4,0,0,0,100.00%,0,0
R2,52, JOSE CONTRERAS,ESPAILLAT,19.470503,-70.451454,12/19/2023,8:37:32 AM,1,0,0,0,100.00%,0,0
R2,53, TORIBIO BENCOSME,ESPAILLAT,19.38909,-70.518687,12/19/2023,9:21:05 AM,0,10,0,10,0.00%,0,3
R2,63,YRENE FERNANDEZ,SANTIAGO,19.3258,-70.819,12/19/2023,8:18:19 AM,8,0,0,0,100.00%,0,0
R2,65, SABANA IGLESIA,SANTIAGO,19.3235,-70.7531,12/19/2023,9:15:31 AM,4,4,0,4,50.00%,0,1
R2,75, NAPIER DIAZ,SANTIAGO,19.543484,-70.792479,12/19/2023,10:13:47 AM,1,1,0,1,50.00%,0,1
R2,76, LILIAN FERNANDEZ,SANTIAGO,19.566194,-70.872656,12/19/2023,9:26:13 AM,1,3,0,3,25.00%,0,0
R2,564, HATO DEL VAQUE,SANTIAGO,19.453,-70.7692,12/19/2023,8:40:59 AM,1,1,0,1,50.00%,0,0
R2,1652, PRESIDENTE ESTRELLA URENA,SANTIAGO,19.4673,-70.7112,12/19/2023,9:24:00 AM,0,4,1,5,0.00%,0,1
R2,1737, RAFAEL GUTIERREZ,ESPAILLAT,19.340542,-70.48148,12/19/2023,10:13:08 AM,0,0,0,0,,0,0
R3,78, CASTILLO,DUARTE,19.209166,-70.024442,12/19/2023,9:04:43 AM,3,5,0,5,37.50%,0,3
R3,81, SAN VICENTE DE PAUL,DUARTE,19.305187,-70.25579,12/19/2023,7:34:03 AM,16,4,2,6,72.73%,0,4
R3,82, ALICIA DE LEGENDRE,DUARTE,19.180204,-69.91486,12/19/2023,8:18:28 AM,0,0,0,0,,0,0
R3,83, PASCASIO TORIBIO PIANTINI,HERMANAS MIRABAL,19.373603,-70.419328,12/19/2023,8:25:32 AM,8,0,0,0,100.00%,0,0
R3,84, DR ANGEL CONCEPCION LAJARA,HERMANAS MIRABAL,19.369182,-70.354079,12/19/2023,8:35:56 AM,2,3,0,3,40.00%,0,2
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,12/19/2023,8:43:57 AM,2,0,0,0,100.00%,0,0
R3,90, PABLO ANTONIO PAULINO,SAMANA,19.312915,-69.546168,12/19/2023,8:11:01 AM,5,1,1,2,71.43%,0,1
R3,93, LEOPOLDO POU,SAMANA,19.21,-69.34,12/19/2023,9:07:35 AM,7,0,0,0,100.00%,0,0
R3,2084, DR CARLOS A ZAFRA,MARIA TRINIDAD SANCHEZ,19.3747,-69.8484,12/19/2023,9:40:23 AM,6,1,1,2,75.00%,0,1
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,12/19/2023,8:07:31 AM,10,0,0,0,100.00%,0,0
R4,94, LOS RIOS,BAHORUCO,18.518522,-71.587226,12/19/2023,7:51:04 AM,1,1,1,2,33.33%,0,1
R4,103, VICENTE NOBLE,BARAHONA,18.386504,-71.172309,12/19/2023,10:39:55 AM,4,2,0,2,66.67%,0,1
R5,108, MICHES,EL SEIBO,18.982451,-69.0472,12/19/2023,7:26:16 AM,6,0,0,0,100.00%,0,0
R5,110, EL VALLE,HATO MAYOR,18.971278,-69.376237,12/19/2023,9:01:45 AM,17,0,0,0,100.00%,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,12/19/2023,7:00:57 AM,2,0,1,1,66.67%,0,1
R5,114, LAS LAGUNAS NISIBON,LA ALTAGRACIA,18.8377,-68.6701,12/19/2023,9:18:34 AM,0,0,0,0,,0,0
R5,115, GUAYMATE,LA ROMANA,18.587479,-68.977792,12/19/2023,5:36:37 AM,6,0,0,0,100.00%,0,0
R5,2010, ARISTIDES FALLO CABRAL,LA ROMANA,18.5872,-68.9784,12/19/2023,8:49:57 AM,4,0,1,1,80.00%,0,0
R5,2384, VILLA HERMOSA,LA ROMANA, 18.492320 ,-69.033065,12/19/2023,8:22:24 AM,0,1,0,1,0.00%,0,0
R6,123, TAIWAN 19 DE MARZO,AZUA,18.450998,-70.739338,12/19/2023,10:17:42 AM,5,15,8,23,17.86%,0,5
R6,125, NUESTRA SENORA DEL CARMEN,AZUA,18.729671,-70.941549,12/19/2023,8:13:53 AM,8,4,0,4,66.67%,0,0
R6,126, PERALTA,AZUA,18.578447,-70.756257,12/19/2023,8:00:34 AM,8,2,0,2,80.00%,0,1
R6,127, BANICA,ELIAS PIÑA,19.080778,-71.698578,12/19/2023,7:46:31 AM,5,0,0,0,100.00%,0,0
R6,129, HONDO VALLE,ELIAS PIÑA,18.715122,-71.695067,12/19/2023,10:18:03 AM,8,0,3,3,72.73%,0,1
R6,130, EL CERCADO,SAN JUAN,18.7261,-71.5145,12/19/2023,9:18:07 AM,11,4,0,4,73.33%,0,1
R6,133, DR ALEJANDRO CABRAL,SAN JUAN,18.8031,-71.225,12/19/2023,9:58:10 AM,51,5,4,9,85.00%,0,0
R7,135, JULIO ALVAREZ ACOSTA,MONTE CRISTI,19.715,-71.5009,12/19/2023,8:19:03 AM,0,0,0,0,,0,0
R7,139, MONCION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,12/19/2023,8:43:27 AM,11,0,0,0,100.00%,0,0
R7,140, GENERAL SANTIAGO RODRIGUEZ,SANTIAGO RODRIGUEZ,19.4783,-71.3416,12/19/2023,8:42:39 AM,2,4,1,5,28.57%,0,1
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,12/19/2023,9:04:52 AM,13,2,0,2,86.67%,0,2
R7,145, PADRE FANTINO,MONTE CRISTI,19.8508,-71.6452,12/19/2023,8:43:27 AM,10,1,0,1,90.91%,0,0
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,12/19/2023,8:08:36 AM,0,1,0,1,0.00%,0,1
R7,148, ING LUIS L BOGAERT,VALVERDE,19.5388,-71.0819,12/19/2023,8:36:51 AM,0,3,0,3,0.00%,1,1
R7,163, PARTIDO,DAJABON,19.476748,-71.54446,12/19/2023,7:21:23 AM,0,0,0,0,,0,0
R7,2053,JOSE FRANCISCO PENA GOMEZ,VALVERDE,19.555376,-71.076672,12/19/2023,9:05:04 AM,4,1,1,2,66.67%,0,0
R8,151, DR JUAN ANTONIO CASTILLO,LA VEGA,19.319508,-70.543876,12/19/2023,7:41:20 AM,8,3,0,3,72.73%,0,1
R8,157, SIGFREDO ALBA,SANCHEZ RAMIREZ,19.120591,-70.296595,12/19/2023,8:43:04 AM,6,2,0,2,75.00%,0,0
R8,158, MAIMON,MONSEÑOR NOUEL,18.903123,-70.267044,12/19/2023,8:54:42 AM,8,1,0,1,88.89%,0,0
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,12/19/2023,7:49:13 AM,0,0,0,0,,0,0
R8,160, OCTAVIA GAUTIER DE VIDAL,LA VEGA,19.124377,-70.641028,12/19/2023,8:10:31 AM,0,4,0,4,0.00%,0,2
R8,161, JIMA ABAJO,LA VEGA,19.108553,-70.370683,12/19/2023,8:24:40 AM,4,0,0,0,100.00%,0,0
R8,2013, DR JOSE A COLUMNA,MONSEÑOR NOUEL,18.9400323,-70.411,12/19/2023,7:28:23 AM,2,2,0,2,50.00%,0,1
R0,11, SANTO CRISTO DE LOS MILAGROS,MONTE PLATA,18.7545,-69.631,12/20/2023,7:20:24 AM,2,2,0,2,50.00%,0,2
R0,13, YAMASA,MONTE PLATA,18.77,-70.02,12/20/2023,7:07:13 AM,1,1,0,1,50.00%,0,0
R0,14, BOCA CHICA,SANTO DOMINGO,18.434952,-69.633935,12/20/2023,8:28:43 AM,0,3,0,3,0.00%,0,0
R0,17, RODOLFO DE LA CRUZ LORA,SANTO DOMINGO,18.571946,-70.10317,12/20/2023,7:54:38 AM,6,2,0,2,75.00%,0,0
R0,31, DR MARCELINO VELEZ SANTANA,SANTO DOMINGO,18.473463,-69.971416,12/20/2023,7:49:25 AM,18,4,0,4,81.82%,0,1
R0,34, DR VINICIO CALVENTI,SANTO DOMINGO,18.526,-70.0535,12/20/2023,8:09:03 AM,2,6,0,6,25.00%,0,0
R0,36, ENGOMBE,SANTO DOMINGO,18.460937,-69.995418,12/20/2023,7:09:21 AM,2,3,0,3,40.00%,0,1
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,12/20/2023,6:04:05 AM,2,3,1,4,33.33%,0,0
R0,1581, DR ANGEL CONTRERAS,MONTE PLATA,18.8049,-69.7895,12/20/2023,9:40:47 AM,6,1,0,1,85.71%,0,0
R0,2088, CIUDAD JUAN BOSH,SANTO DOMINGO,18.494,-69.7475,12/20/2023,7:26:08 AM,7,0,3,3,70.00%,0,1
R1,39, CAMBITA PUEBLO,SAN CRISTOBAL,18.457217,-70.176042,12/20/2023,9:38:24 AM,0,1,0,1,0.00%,0,0
R1,40, CAMBITA GARABITO,SAN CRISTOBAL,18.454091,-70.197736,12/20/2023,10:19:19 AM,3,1,0,1,75.00%,0,1
R1,41,NUESTRA SENORA DE REGLA,PERAVIA,18.2793,-70.3394,12/20/2023,10:57:11 AM,0,8,0,8,0.00%,0,0
R1,43, JUAN PABLO PINA,SAN CRISTOBAL,18.4186,-70.1146,12/20/2023,8:57:15 AM,10,3,0,3,76.92%,0,1
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,12/20/2023,8:45:56 AM,18,6,2,8,69.23%,0,3
R2,52, JOSE CONTRERAS,ESPAILLAT,19.470503,-70.451454,12/20/2023,9:01:00 AM,1,0,0,0,100.00%,0,0
R2,53, TORIBIO BENCOSME,ESPAILLAT,19.38909,-70.518687,12/20/2023,8:51:24 AM,0,12,0,12,0.00%,0,3
R2,63, YRENE FERNANDEZ,SANTIAGO,19.3258,-70.819,12/20/2023,9:15:35 AM,7,1,0,1,87.50%,0,1
R2,65, SABANA IGLESIA,SANTIAGO,19.3235,-70.7531,12/20/2023,11:09:14 AM,3,5,0,5,37.50%,0,2
R2,70, CENTRO ESPECIALIZADO DE ATENCION DE SALUD JUAN XXIII,SANTIAGO,19.42675,-70.69296,12/20/2023,8:57:49 AM,4,1,1,2,66.67%,0,1
R2,75, NAPIER DIAZ,SANTIAGO,19.543484,-70.792479,12/20/2023,11:28:52 AM,2,2,0,2,50.00%,0,0
R2,76, LILIAN FERNANDEZ,SANTIAGO,19.566194,-70.872656,12/20/2023,9:02:40 AM,2,2,0,2,50.00%,0,0
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,12/20/2023,8:11:29 AM,2,0,0,0,100.00%,0,0
R2,1652, PRESIDENTE ESTRELLA URENA,SANTIAGO,19.4673,-70.7112,12/20/2023,8:03:44 AM,0,3,1,4,0.00%,0,0
R2,1737, RAFAEL GUTIERREZ,ESPAILLAT,19.340542,-70.48148,12/20/2023,10:20:38 AM,8,2,0,2,80.00%,0,2
R3,78, CASTILLO,DUARTE,19.209166,-70.024442,12/20/2023,8:47:24 AM,3,5,0,5,37.50%,0,1
R3,81, SAN VICENTE DE PAUL,DUARTE,19.305187,-70.25579,12/20/2023,6:58:27 AM,13,8,3,11,54.17%,0,8
R3,82, ALICIA DE LEGENDRE,DUARTE,19.180204,-69.91486,12/20/2023,7:35:42 AM,0,0,0,0,,0,0
R3,83, PASCASIO TORIBIO PIANTINI,HERMANAS MIRABAL,19.373603,-70.419328,12/20/2023,8:49:49 AM,8,0,0,0,100.00%,0,0
R3,84, DR ANGEL CONCEPCION LAJAPA,HERMANAS MIRABAL,19.369182,-70.354079,12/20/2023,9:28:47 AM,2,0,0,0,100.00%,0,0
R3,93, LEOPOLDO POU,SAMANA,19.21,-69.34,12/20/2023,10:03:10 AM,7,2,2,4,63.64%,0,4
R3,2084, DR CARLOS A ZAFRA,MARIA TRINIDAD SANCHEZ,19.3747,-69.8484,12/20/2023,9:26:51 AM,7,1,0,1,87.50%,0,0
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,12/20/2023,8:31:47 AM,10,0,0,0,100.00%,0,0
R4,95, SAN BARTOLOME,BAHORUCO,18.48258,-71.414131,12/20/2023,9:32:55 AM,20,6,0,6,76.92%,0,3
R5,108, MICHES,EL SEIBO,18.982451,-69.0472,12/20/2023,10:02:11 AM,5,0,0,0,100.00%,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,12/20/2023,7:08:35 AM,2,0,1,1,66.67%,0,0
R5,115, GUAYMATE,LA ROMANA,18.587479,-68.977792,12/20/2023,7:14:17 AM,6,0,0,0,100.00%,0,0
R5,116, NUESTRA SENORA DE LA ALTAGRACIA,LA ALTAGRACIA,18.6198,-68.7167,12/20/2023,8:32:47 AM,3,1,1,2,60.00%,0,1
R5,2010, ARISTIDES FALLO CABRAL,LA ROMANA,18.5872,-68.9784,12/20/2023,8:24:45 AM,4,0,1,1,80.00%,0,0
R5,2384, VILLA HERMOSA,LA ROMANA, 18.492320 ,-69.033065,12/20/2023,9:40:21 AM,0,1,0,1,0.00%,0,0
R6,124, GUAYABAL,AZUA,18.750798,-70.837028,12/20/2023,8:14:00 AM,9,1,0,1,90.00%,0,1
R6,125, NUESTRA SENORA DEL CARMEN,AZUA,18.729671,-70.941549,12/20/2023,8:34:10 AM,10,1,0,1,90.91%,0,1
R6,126, PERALTA,AZUA,18.578447,-70.756257,12/20/2023,8:57:47 AM,10,0,0,0,100.00%,0,0
R6,127, BANICA,ELIAS PIÑA,19.080778,-71.698578,12/20/2023,7:46:10 AM,5,0,0,0,100.00%,0,0
R6,128, ROSA DUARTE,ELIAS PIÑA,18.875459,-71.698168,12/20/2023,9:44:38 AM,4,2,0,2,66.67%,0,2
R6,129, HONDO VALLE,ELIAS PIÑA,18.715122,-71.695067,12/20/2023,8:56:26 AM,8,0,3,3,72.73%,0,0
R6,130, EL CERCADO,SAN JUAN,18.7261,-71.5145,12/20/2023,9:01:37 AM,11,4,1,5,68.75%,0,1
R6,131, JUAN DE HERRERA,SAN JUAN,18.877519,-71.246458,12/20/2023,6:45:56 AM,7,1,2,3,70.00%,0,1
R6,132, DR FEDERICO ARMANDO AYBAR,SAN JUAN,18.877502,-71.521026,12/20/2023,9:55:40 AM,40,0,0,0,100.00%,0,0
R6,133, DR ALEJANDRO CABRAL,SAN JUAN,18.8031,-71.225,12/20/2023,9:49:40 AM,50,6,4,10,83.33%,0,0
R7,139, MONCION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,12/20/2023,8:31:15 AM,7,1,0,1,87.50%,0,1
R7,140, GENERAL SANTIAGO RODRIGUEZ,SANTIAGO RODRIGUEZ,19.4783,-71.3416,12/20/2023,7:22:59 AM,2,4,1,5,28.57%,0,2
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,12/20/2023,9:16:32 AM,13,2,0,2,86.67%,0,1
R7,145, PADRE FANTINO,MONTE CRISTI,19.8508,-71.6452,12/20/2023,8:26:49 AM,10,1,0,1,90.91%,0,0
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,12/20/2023,9:42:59 AM,0,0,0,0,,0,0
R7,148, ING LUIS L BOGAERT,VALVERDE,19.5388,-71.0819,12/20/2023,9:21:52 AM,0,2,0,2,0.00%,0,0
R7,163, PARTIDO,DAJABON,19.476748,-71.54446,12/20/2023,7:54:10 AM,0,0,0,0,,0,0
R7,2053, JOSE FRANCISCO PENA GOMEZ,VALVERDE,19.555376,-71.076672,12/20/2023,8:43:46 AM,1,3,0,3,25.00%,0,2
R8,151, DR JUAN ANTONIO CASTILLO,LA VEGA,19.319508,-70.543876,12/20/2023,7:48:09 AM,4,4,0,4,50.00%,0,1
R8,157, SIGFREDO ALBA,SANCHEZ RAMIREZ,19.120591,-70.296595,12/20/2023,8:14:09 AM,6,5,0,5,54.55%,0,4
R8,158, MAIMON,MONSEÑOR NOUEL,18.903123,-70.267044,12/20/2023,9:07:41 AM,8,0,0,0,100.00%,0,0
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,12/20/2023,8:30:18 AM,0,0,0,0,,0,0
R8,160, OCTAVIA GAUTIER DE VIDAL,LA VEGA,19.124377,-70.641028,12/20/2023,8:25:40 AM,0,4,0,4,0.00%,0,0
R8,161, JIMIA ABAJO,LA VEGA,19.108553,-70.370683,12/20/2023,7:00:11 AM,3,1,0,1,75.00%,0,1
R8,902, CENTRO DE SALUD INTEGRAL Y DESARROLLO CENSAIDE,LA VEGA,19.218517,-70.534766,12/20/2023,6:56:21 AM,4,3,0,3,57.14%,0,1
R8,2013, DR JOSE A COLUMNA,MONSEÑOR NOUEL,18.9400323,-70.411,12/20/2023,7:52:03 AM,0,1,0,1,0.00%,0,0
R0,9, DR ROBERT REID CABRAL,DISTRITO NACIONAL,18.452469,-69.923584,12/21/2023,7:00:04 AM,0,30,12,42,0.00%,0,12
R0,11, SANTO CRISTO DE LOS MILAGROS,MONTE PLATA,18.7545,-69.631,12/21/2023,8:20:24 AM,3,2,0,2,60.00%,0,0
R0,13, YAMASA,MONTE PLATA,18.77,-70.02,12/21/2023,6:51:50 AM,7,1,0,1,87.50%,0,0
R0,14, BOCA CHICA,SANTO DOMINGO,18.434952,-69.633935,12/21/2023,8:12:56 AM,0,1,0,1,0.00%,0,0
R0,17, RODOLFO DE LA CRUZ LORA,SANTO DOMINGO,18.571946,-70.10317,12/21/2023,8:23:59 AM,8,4,0,4,66.67%,0,3
R0,31, DR MARCELINO VELEZ SANTANA,SANTO DOMINGO,18.473463,-69.971416,12/21/2023,6:56:56 AM,19,3,0,3,86.36%,0,1
R0,34, DR VINICIO CALVENTI,SANTO DOMINGO,18.526,-70.0535,12/21/2023,12:00:00 AM,1,7,0,7,12.50%,0,4
R0,36, ENGOM8E,SANTO DOMINGO,18.460937,-69.995418,12/21/2023,7:29:21 AM,2,2,0,2,50.00%,0,0
R0,1366, EL ALMIRANTE,SANTO DOMINGO,18.519908,-69.817726,12/21/2023,6:18:28 AM,3,2,0,2,60.00%,0,0
R0,2088, CIUDAD JUAN BOSH,SANTO DOMINGO,18.494,-69.7475,12/21/2023,7:35:54 AM,8,0,2,2,80.00%,0,0
R1,37, NIZAO,PERAVIA,18.2462,-70.2093,12/21/2023,12:04:46 AM,0,2,0,2,0.00%,0,1
R1,39, CAMBITA PUEBLO,SAN CRISTOBAL,18.457217,-70.176042,12/21/2023,9:06:31 AM,0,1,0,1,0.00%,0,0
R1,40, CAMBITA GARABITO,SAN CRISTOBAL,18.454091,-70.197736,12/21/2023,9:19:15 AM,1,3,0,3,25.00%,0,3
R1,43,JUAN PABLO PINA,SAN CRISTOBAL,18.4186,-70.1146,12/21/2023,9:09:11 AM,2,4,0,4,33.33%,0,1
R1,48, SAN JOSE,SAN JOSE DE OCOA,18.542643,-70.508749,12/21/2023,8:45:59 AM,20,4,1,5,80.00%,0,1
R2,52, JOSE CONTRERAS,ESPAILLAT,19.470503,-70.451454,12/21/2023,7:30:50 AM,0,1,0,1,0.00%,0,0
R2,53, TORIBIO BENCOSME,ESPAILLAT,19.38909,-70.518687,12/21/2023,8:53:58 AM,0,14,0,14,0.00%,0,7
R2,65, SABANA IGLESIA,SANTIAGO,19.3235,-70.7531,12/21/2023,6:29:59 AM,1,7,2,9,10.00%,0,2
R2,76, LILIAN FERNANDEZ,SANTIAGO,19.566194,-70.872656,12/21/2023,5:33:00 AM,1,3,0,3,25.00%,0,1
R2,564, HATO DEL YAQUE,SANTIAGO,19.453,-70.7692,12/21/2023,7:54:15 AM,2,1,0,1,66.67%,0,1
82,1737, RAFAEL GUTIERREZ,ESPAILLAT,19.340542,-70.48148,12/21/2023,9:17:30 AM,7,2,0,2,77.78%,0,0
23,81, SAN VICENTE DE PAUL,DUARTE,19.305187,-70.25579,12/21/2023,7:29:55 AM,16,6,2,8,66.67%,0,6
R3,82, ALICIA DE LEGENDRE,DUARTE,19.180204,-69.91486,12/21/2023,7:45:04 AM,0,0,0,0,,0,0
R3,83, PASCASIO TORIBIO PIANTINI,HERMANAS MIRABAL,19.373603,-70.419328,12/21/2023,7:01:49 AM,8,0,0,0,100.00%,0,0
R3,84, DR ANGEL CONCEPCION LAJARA,HERMANAS MIRABAL,19.369182,-70.354079,12/21/2023,8:51:38 AM,3,3,0,3,50.00%,0,1
R3,85, VILLA TAPIA,HERMANAS MIRABAL,19.307666,-70.422247,12/21/2023,8:34:06 AM,1,1,0,1,50.00%,0,0
R3,93, LEOPOLDO POLI,SAMANA,19.21,-69.34,12/21/2023,8:22:38 AM,7,0,1,1,87.50%,0,1
R3,2084, DR CARLOS A ZAFRA,MARIA TRINIDAD SANCHEZ,19.3747,-69.8484,12/21/2023,9:43:31 AM,7,1,1,2,77.78%,0,0
R3,2085, DR ROMAN BAUTISTA BRACHE,HERMANAS MIRABAL,19.3763,-70.419,12/21/2023,6:57:27 AM,9,1,0,1,90.00%,0,1
R4,95, SAN BARTOLOME,BAHORUCO,18.48258,-71.414131,12/21/2023,8:56:19 AM,20,5,0,5,80.00%,0,2
R5,108, MICHES,EL SEIBO,18.982451,-69.0472,12/21/2023,8:55:09 AM,6,0,0,0,100.00%,0,0
R5,111, LEOPOLDO MARTINEZ,HATO MAYOR,18.760991,-69.250156,12/21/2023,7:25:50 AM,1,3,0,3,25.00%,0,3
R5,114,LAS LAGUNAS NISIBON,LA ALTAGRACIA,18.8377,-68.6701,12/21/2023,7:21:17 AM,0,0,0,0,,0,0
R5,115,GUAYMATE,LA ROMANA,18.587479,-68.977792,12/21/2023,5:09:38 AM,6,0,0,0,100.00%,0,0
R5,2010,ARISTIDES FIALLO CABRAL,LA ROMANA,18.5872,-68.9784,12/21/2023,9:04:50 AM,5,0,0,0,100.00%,0,0
R5,2384,VILLA HERMOSA,LA ROMANA,18.49231985,-69.03306452,12/21/2023,8:17:58 AM,0,1,0,1,0.00%,0,0
R6,124, GUAYABAL,AZUA,18.750798,-70.837028,12/21/2023,8:32:10 AM,9,0,0,0,100.00%,0,0
R6,125, NUESTRA SENORA DEL CARMEN,AZUA,18.729671,-70.941549,12/21/2023,8:26:16 AM,9,3,0,3,75.00%,0,0
R6,126, PERALTA,AZUA,18.578447,-70.756257,12/21/2023,8:22:08 AM,8,2,0,2,80.00%,0,2
R6,127, BANCA,ELIAS PIÑA,19.080778,-71.698578,12/21/2023,5:04:07 AM,5,0,0,0,100.00%,0,0
R6,128, ROSA DUARTE,ELIAS PIÑA,18.875459,-71.698168,12/21/2023,7:59:55 AM,5,2,0,2,71.43%,0,0
R6,129, HONDO VALLE,ELIAS PIÑA,18.715122,-71.695067,12/21/2023,8:38:30 AM,8,0,2,2,80.00%,0,0
R6,131, JUAN DE HERRERA,SAN JUAN,18.877519,-71.246458,12/21/2023,6:33:47 AM,8,2,1,3,72.73%,0,0
R6,133, DR ALEJANDRO CABRAL,SAN JUAN,18.8031,-71.225,12/21/2023,9:00:32 AM,48,1,8,9,84.21%,0,1
R6,134, VALLEJUELO,SAN JUAN,18.6537,-71.3369,12/21/2023,8:24:24 AM,4,5,1,6,40.00%,0,0
R7,135, JULIO ALVAREZ ACOSTA,MONTE CRISTI,19.715,-71.5009,12/21/2023,7:18:04 AM,0,0,0,0,,0,0
R7,139, MONICION,SANTIAGO RODRIGUEZ,19.4102,-71.1622,12/21/2023,8:42:21 AM,6,1,0,1,85.71%,0,0
R7,140, GENERAL SANTIAGO RODRIGUEZ,SANTIAGO RODRIGUEZ,19.4783,-71.3416,12/21/2023,7:45:52 AM,0,7,1,8,0.00%,0,3
R7,142, JOSE FAUSTO OVALLE,VALVERDE,19.5997,-70.9816,12/21/2023,8:47:35 AM,11,4,0,4,73.33%,0,4
R7,144, RAMON ADRIANO VILLALONA,DAJABON,19.4219,-71.615,12/21/2023,8:02:26 AM,10,0,0,0,100.00%,0,0
R7,147, RESTAURACION,DAJABON,19.3145,-71.6957,12/21/2023,8:02:52 AM,0,0,0,0,,0,0
R7,2053, JOSE FRANCISCO PENA GOMEZ,VALVERDE,19.555376,-71.076672,12/21/2023,8:12:53 AM,2,3,0,3,40.00%,0,0
R8,157, SIGFREDO ALBA,SANCHEZ RAMIREZ,19.120591,-70.296595,12/21/2023,9:30:20 AM,6,3,0,3,66.67%,0,0
R8,158, MAIMON,MONSEÑOR NOUEL,18.903123,-70.267044,12/21/2023,9:17:01 AM,8,0,0,0,100.00%,0,0
R8,159, CEVICOS,SANCHEZ RAMIREZ,19.010435,-69.989657,12/21/2023,7:38:23 AM,0,0,0,0,,0,0
R8,160, OCTAVIA GAUTIER DE VIDAL,LA VEGA,19.124377,-70.641028,12/21/2023,8:27:30 AM,0,6,0,6,0.00%,0,2
